"","continent","year","energy_type","consumption"
"24990","Europe",2002,"renewable",0.415
"24991","Europe",2003,"renewable",0.385
"24992","Europe",2004,"renewable",0.528
"24993","Europe",2005,"renewable",0.562
"24994","Europe",2006,"renewable",0.657
"24995","Europe",2007,"renewable",0.703
"24996","Europe",2008,"renewable",0.745
"24997","Europe",2009,"renewable",0.703
"24998","Europe",2010,"renewable",0.699
"24999","Europe",2011,"renewable",0.637
"25000","Europe",2012,"renewable",0.793
"25001","Europe",2013,"renewable",0.948
"25002","Europe",2014,"renewable",1.012
"25003","Europe",2015,"renewable",1.09
"25004","Europe",2016,"renewable",1.15
"25005","Europe",2017,"renewable",1.501
"25006","Europe",2018,"renewable",1.701
"25007","Europe",2019,"renewable",1.918
"25008","Asia",1980,"renewable",NA
"25009","Asia",1981,"renewable",NA
"25010","Asia",1982,"renewable",NA
"25011","Asia",1983,"renewable",NA
"25012","Asia",1984,"renewable",NA
"25013","Asia",1985,"renewable",NA
"25014","Asia",1986,"renewable",NA
"25015","Asia",1987,"renewable",NA
"25016","Asia",1988,"renewable",NA
"25017","Asia",1989,"renewable",NA
"25018","Asia",1990,"renewable",NA
"25019","Asia",1991,"renewable",NA
"25020","Asia",1992,"renewable",NA
"25021","Asia",1993,"renewable",NA
"25022","Asia",1994,"renewable",NA
"25023","Asia",1995,"renewable",NA
"25024","Asia",1996,"renewable",NA
"25025","Asia",1997,"renewable",NA
"25026","Asia",1998,"renewable",NA
"25027","Asia",1999,"renewable",NA
"25028","Asia",2000,"renewable",NA
"25029","Asia",2001,"renewable",NA
"25030","Asia",2002,"renewable",NA
"25031","Asia",2003,"renewable",NA
"25032","Asia",2004,"renewable",NA
"25033","Asia",2005,"renewable",NA
"25034","Asia",2006,"renewable",NA
"25035","Asia",2007,"renewable",NA
"25036","Asia",2008,"renewable",NA
"25037","Asia",2009,"renewable",NA
"25038","Asia",2010,"renewable",NA
"25039","Asia",2011,"renewable",NA
"25040","Asia",2012,"renewable",NA
"25041","Asia",2013,"renewable",NA
"25042","Asia",2014,"renewable",NA
"25043","Asia",2015,"renewable",NA
"25044","Asia",2016,"renewable",NA
"25045","Europe",1990,"renewable",1.364
"25046","Europe",1991,"renewable",2.356
"25047","Europe",1992,"renewable",2.356
"25048","Europe",1993,"renewable",1.45
"25049","Europe",1994,"renewable",1.931
"25050","Europe",1995,"renewable",2.225
"25051","Europe",1996,"renewable",2.361
"25052","Europe",1997,"renewable",2.5
"25053","Europe",1998,"renewable",3.008
"25054","Europe",1999,"renewable",3.858
"25055","Europe",2000,"renewable",3.25
"25056","Europe",2001,"renewable",1.728
"25057","Europe",2002,"renewable",2.076
"25058","Europe",2003,"renewable",3.743
"25059","Europe",2004,"renewable",4.012
"25060","Europe",2005,"renewable",4.013
"25061","Europe",2006,"renewable",4.41
"25062","Europe",2007,"renewable",2.683
"25063","Europe",2008,"renewable",2.217
"25064","Europe",2009,"renewable",3.332
"25065","Europe",2010,"renewable",6.339
"25066","Europe",2011,"renewable",3.717
"25067","Europe",2012,"renewable",2.689
"25068","Europe",2013,"renewable",4.079
"25069","Europe",2014,"renewable",3.287
"25070","Europe",2015,"renewable",5.132
"25071","Europe",2016,"renewable",5.197
"25072","Europe",2017,"renewable",3.24
"25073","Europe",2018,"renewable",4.885
"25074","Europe",2019,"renewable",3.328
"25075","Africa",1980,"renewable",NA
"25076","Africa",1981,"renewable",NA
"25077","Africa",1982,"renewable",NA
"25078","Africa",1983,"renewable",NA
"25079","Africa",1984,"renewable",NA
"25080","Africa",1985,"renewable",NA
"25081","Africa",1986,"renewable",NA
"25082","Africa",1987,"renewable",NA
"25083","Africa",1988,"renewable",NA
"25084","Africa",1989,"renewable",NA
"25085","Africa",1990,"renewable",NA
"25086","Africa",1991,"renewable",NA
"25087","Africa",1992,"renewable",NA
"25088","Africa",1993,"renewable",NA
"25089","Africa",1994,"renewable",NA
"25090","Africa",1995,"renewable",NA
"25091","Africa",1996,"renewable",NA
"25092","Africa",1997,"renewable",NA
"25093","Africa",1998,"renewable",NA
"25094","Africa",1999,"renewable",NA
"25095","Africa",2000,"renewable",NA
"25096","Africa",2001,"renewable",NA
"25097","Africa",2002,"renewable",NA
"25098","Africa",2003,"renewable",NA
"25099","Africa",2004,"renewable",NA
"25100","Africa",2005,"renewable",NA
"25101","Africa",2006,"renewable",NA
"25102","Africa",2007,"renewable",NA
"25103","Africa",2008,"renewable",NA
"25104","Africa",2009,"renewable",NA
"25105","Africa",2010,"renewable",NA
"25106","Africa",2011,"renewable",NA
"25107","Africa",2012,"renewable",NA
"25108","Africa",2013,"renewable",NA
"25109","Africa",2014,"renewable",NA
"25110","Africa",2015,"renewable",NA
"25111","Africa",2016,"renewable",NA
"25112","Africa",1980,"renewable",NA
"25113","Africa",1981,"renewable",NA
"25114","Africa",1982,"renewable",NA
"25115","Africa",1983,"renewable",NA
"25116","Africa",1984,"renewable",NA
"25117","Africa",1985,"renewable",NA
"25118","Africa",1986,"renewable",NA
"25119","Africa",1987,"renewable",NA
"25120","Africa",1988,"renewable",NA
"25121","Africa",1989,"renewable",NA
"25122","Africa",1990,"renewable",NA
"25123","Africa",1991,"renewable",NA
"25124","Africa",1992,"renewable",NA
"25125","Africa",1993,"renewable",NA
"25126","Africa",1994,"renewable",NA
"25127","Africa",1995,"renewable",NA
"25128","Africa",1996,"renewable",NA
"25129","Africa",1997,"renewable",NA
"25130","Africa",1998,"renewable",NA
"25131","Africa",1999,"renewable",NA
"25132","Africa",2000,"renewable",NA
"25133","Africa",2001,"renewable",NA
"25134","Africa",2002,"renewable",NA
"25135","Africa",2003,"renewable",NA
"25136","Africa",2004,"renewable",NA
"25137","Africa",2005,"renewable",NA
"25138","Africa",2006,"renewable",NA
"25139","Africa",2007,"renewable",NA
"25140","Africa",2008,"renewable",NA
"25141","Africa",2009,"renewable",NA
"25142","Africa",2010,"renewable",NA
"25143","Africa",2011,"renewable",NA
"25144","Africa",2012,"renewable",NA
"25145","Africa",2013,"renewable",NA
"25146","Africa",2014,"renewable",NA
"25147","Africa",2015,"renewable",NA
"25148","Africa",2016,"renewable",NA
"25149","Asia",1965,"renewable",1.631
"25150","Asia",1966,"renewable",1.922
"25151","Asia",1967,"renewable",2.014
"25152","Asia",1968,"renewable",2.233
"25153","Asia",1969,"renewable",2.817
"25154","Asia",1970,"renewable",3.339
"25155","Asia",1971,"renewable",2.906
"25156","Asia",1972,"renewable",3.206
"25157","Asia",1973,"renewable",3.078
"25158","Asia",1974,"renewable",2.794
"25159","Asia",1975,"renewable",2.792
"25160","Asia",1976,"renewable",2.633
"25161","Asia",1977,"renewable",2.136
"25162","Asia",1978,"renewable",2.511
"25163","Asia",1979,"renewable",3.065
"25164","Asia",1980,"renewable",3.913
"25165","Asia",1981,"renewable",4.337
"25166","Asia",1982,"renewable",4.174
"25167","Asia",1983,"renewable",4.859
"25168","Asia",1984,"renewable",9.587
"25169","Asia",1985,"renewable",10.468
"25170","Asia",1986,"renewable",11.446
"25171","Asia",1987,"renewable",13.794
"25172","Asia",1988,"renewable",15.914
"25173","Asia",1989,"renewable",14.707
"25174","Asia",1990,"renewable",11.185
"25175","Asia",1991,"renewable",12.359
"25176","Asia",1992,"renewable",11.906
"25177","Asia",1993,"renewable",13.481
"25178","Asia",1994,"renewable",18.008
"25179","Asia",1995,"renewable",17.272
"25180","Asia",1996,"renewable",14.4
"25181","Asia",1997,"renewable",11.592
"25182","Asia",1998,"renewable",12.381
"25183","Asia",1999,"renewable",20.978
"25184","Asia",2000,"renewable",21.014
"25185","Asia",2001,"renewable",18.325
"25186","Asia",2002,"renewable",15.956
"25187","Asia",2003,"renewable",15.002
"25188","Asia",2004,"renewable",16.646
"25189","Asia",2005,"renewable",17.752
"25190","Asia",2006,"renewable",18.569
"25191","Asia",2007,"renewable",17.841
"25192","Asia",2008,"renewable",22.712
"25193","Asia",2009,"renewable",21.731
"25194","Asia",2010,"renewable",19.878
"25195","Asia",2011,"renewable",24.861
"25196","Asia",2012,"renewable",27.714
"25197","Asia",2013,"renewable",33.394
"25198","Asia",2014,"renewable",36.413
"25199","Asia",2015,"renewable",37.815
"25200","Asia",2016,"renewable",53.047
"25201","Asia",2017,"renewable",69.853
"25202","Asia",2018,"renewable",69.027
"25203","Asia",2019,"renewable",71.139
"25204","Asia",1980,"renewable",NA
"25205","Asia",1981,"renewable",NA
"25206","Asia",1982,"renewable",NA
"25207","Asia",1983,"renewable",NA
"25208","Asia",1984,"renewable",NA
"25209","Asia",1985,"renewable",NA
"25210","Asia",1986,"renewable",NA
"25211","Asia",1987,"renewable",NA
"25212","Asia",1988,"renewable",NA
"25213","Asia",1989,"renewable",NA
"25214","Asia",1990,"renewable",NA
"25215","Asia",1991,"renewable",NA
"25216","Asia",1992,"renewable",NA
"25217","Asia",1993,"renewable",NA
"25218","Asia",1994,"renewable",NA
"25219","Asia",1995,"renewable",NA
"25220","Asia",1996,"renewable",NA
"25221","Asia",1997,"renewable",NA
"25222","Asia",1998,"renewable",NA
"25223","Asia",1999,"renewable",NA
"25224","Asia",2000,"renewable",NA
"25225","Asia",2001,"renewable",NA
"25226","Asia",2002,"renewable",NA
"25227","Asia",2003,"renewable",NA
"25228","Asia",2004,"renewable",NA
"25229","Asia",2005,"renewable",NA
"25230","Asia",2006,"renewable",NA
"25231","Asia",2007,"renewable",NA
"25232","Asia",2008,"renewable",NA
"25233","Asia",2009,"renewable",NA
"25234","Asia",2010,"renewable",NA
"25235","Asia",2011,"renewable",NA
"25236","Asia",2012,"renewable",NA
"25237","Asia",2013,"renewable",NA
"25238","Asia",2014,"renewable",NA
"25239","Asia",2015,"renewable",NA
"25240","Asia",2016,"renewable",NA
"25241","Africa",1980,"renewable",NA
"25242","Africa",1981,"renewable",NA
"25243","Africa",1982,"renewable",NA
"25244","Africa",1983,"renewable",NA
"25245","Africa",1984,"renewable",NA
"25246","Africa",1985,"renewable",NA
"25247","Africa",1986,"renewable",NA
"25248","Africa",1987,"renewable",NA
"25249","Africa",1988,"renewable",NA
"25250","Africa",1989,"renewable",NA
"25251","Africa",1990,"renewable",NA
"25252","Africa",1991,"renewable",NA
"25253","Africa",1992,"renewable",NA
"25254","Africa",1993,"renewable",NA
"25255","Africa",1994,"renewable",NA
"25256","Africa",1995,"renewable",NA
"25257","Africa",1996,"renewable",NA
"25258","Africa",1997,"renewable",NA
"25259","Africa",1998,"renewable",NA
"25260","Africa",1999,"renewable",NA
"25261","Africa",2000,"renewable",NA
"25262","Africa",2001,"renewable",NA
"25263","Africa",2002,"renewable",NA
"25264","Africa",2003,"renewable",NA
"25265","Africa",2004,"renewable",NA
"25266","Africa",2005,"renewable",NA
"25267","Africa",2006,"renewable",NA
"25268","Africa",2007,"renewable",NA
"25269","Africa",2008,"renewable",NA
"25270","Africa",2009,"renewable",NA
"25271","Africa",2010,"renewable",NA
"25272","Africa",2011,"renewable",NA
"25273","Africa",2012,"renewable",NA
"25274","Africa",2013,"renewable",NA
"25275","Africa",2014,"renewable",NA
"25276","Africa",2015,"renewable",NA
"25277","Africa",2016,"renewable",NA
"25278","Europe",1980,"renewable",NA
"25279","Europe",1981,"renewable",NA
"25280","Europe",1982,"renewable",NA
"25281","Europe",1983,"renewable",NA
"25282","Europe",1984,"renewable",NA
"25283","Europe",1985,"renewable",NA
"25284","Europe",1986,"renewable",NA
"25285","Europe",1987,"renewable",NA
"25286","Europe",1988,"renewable",NA
"25287","Europe",1989,"renewable",NA
"25288","Europe",1990,"renewable",NA
"25289","Europe",1991,"renewable",NA
"25290","Europe",1992,"renewable",NA
"25291","Europe",1993,"renewable",NA
"25292","Europe",1994,"renewable",NA
"25293","Europe",1995,"renewable",NA
"25294","Europe",1996,"renewable",NA
"25295","Europe",1997,"renewable",NA
"25296","Europe",1998,"renewable",NA
"25297","Europe",1999,"renewable",NA
"25298","Europe",2000,"renewable",NA
"25299","Europe",2001,"renewable",NA
"25300","Europe",2002,"renewable",NA
"25301","Europe",2003,"renewable",NA
"25302","Europe",2004,"renewable",NA
"25303","Europe",2005,"renewable",NA
"25304","Europe",2006,"renewable",NA
"25305","Europe",2007,"renewable",NA
"25306","Europe",2008,"renewable",NA
"25307","Europe",2009,"renewable",NA
"25308","Europe",2010,"renewable",NA
"25309","Europe",2011,"renewable",NA
"25310","Europe",2012,"renewable",NA
"25311","Europe",2013,"renewable",NA
"25312","Europe",2014,"renewable",NA
"25313","Europe",2015,"renewable",NA
"25314","Europe",2016,"renewable",NA
"25315","Oceania",NA,"renewable",NA
"25316","Americas",1980,"renewable",NA
"25317","Americas",1981,"renewable",NA
"25318","Americas",1982,"renewable",NA
"25319","Americas",1983,"renewable",NA
"25320","Americas",1984,"renewable",NA
"25321","Americas",1985,"renewable",NA
"25322","Americas",1986,"renewable",NA
"25323","Americas",1987,"renewable",NA
"25324","Americas",1988,"renewable",NA
"25325","Americas",1989,"renewable",NA
"25326","Americas",1990,"renewable",NA
"25327","Americas",1991,"renewable",NA
"25328","Americas",1992,"renewable",NA
"25329","Americas",1993,"renewable",NA
"25330","Americas",1994,"renewable",NA
"25331","Americas",1995,"renewable",NA
"25332","Americas",1996,"renewable",NA
"25333","Americas",1997,"renewable",NA
"25334","Americas",1998,"renewable",NA
"25335","Americas",1999,"renewable",NA
"25336","Americas",2000,"renewable",NA
"25337","Americas",2001,"renewable",NA
"25338","Americas",2002,"renewable",NA
"25339","Americas",2003,"renewable",NA
"25340","Americas",2004,"renewable",NA
"25341","Americas",2005,"renewable",NA
"25342","Americas",2006,"renewable",NA
"25343","Americas",2007,"renewable",NA
"25344","Americas",2008,"renewable",NA
"25345","Americas",2009,"renewable",NA
"25346","Americas",2010,"renewable",NA
"25347","Americas",2011,"renewable",NA
"25348","Americas",2012,"renewable",NA
"25349","Americas",2013,"renewable",NA
"25350","Americas",2014,"renewable",NA
"25351","Americas",2015,"renewable",NA
"25352","Americas",2016,"renewable",NA
"25353","Africa",1980,"renewable",NA
"25354","Africa",1981,"renewable",NA
"25355","Africa",1982,"renewable",NA
"25356","Africa",1983,"renewable",NA
"25357","Africa",1984,"renewable",NA
"25358","Africa",1985,"renewable",NA
"25359","Africa",1986,"renewable",NA
"25360","Africa",1987,"renewable",NA
"25361","Africa",1988,"renewable",NA
"25362","Africa",1989,"renewable",NA
"25363","Africa",1990,"renewable",NA
"25364","Africa",1991,"renewable",NA
"25365","Africa",1992,"renewable",NA
"25366","Africa",1993,"renewable",NA
"25367","Africa",1994,"renewable",NA
"25368","Africa",1995,"renewable",NA
"25369","Africa",1996,"renewable",NA
"25370","Africa",1997,"renewable",NA
"25371","Africa",1998,"renewable",NA
"25372","Africa",1999,"renewable",NA
"25373","Africa",2000,"renewable",NA
"25374","Africa",2001,"renewable",NA
"25375","Africa",2002,"renewable",NA
"25376","Africa",2003,"renewable",NA
"25377","Africa",2004,"renewable",NA
"25378","Africa",2005,"renewable",NA
"25379","Africa",2006,"renewable",NA
"25380","Africa",2007,"renewable",NA
"25381","Africa",2008,"renewable",NA
"25382","Africa",2009,"renewable",NA
"25383","Africa",2010,"renewable",NA
"25384","Africa",2011,"renewable",NA
"25385","Africa",2012,"renewable",NA
"25386","Africa",2013,"renewable",NA
"25387","Africa",2014,"renewable",NA
"25388","Africa",2015,"renewable",NA
"25389","Africa",2016,"renewable",NA
"25390","Africa",1980,"renewable",NA
"25391","Africa",1981,"renewable",NA
"25392","Africa",1982,"renewable",NA
"25393","Africa",1983,"renewable",NA
"25394","Africa",1984,"renewable",NA
"25395","Africa",1985,"renewable",NA
"25396","Africa",1986,"renewable",NA
"25397","Africa",1987,"renewable",NA
"25398","Africa",1988,"renewable",NA
"25399","Africa",1989,"renewable",NA
"25400","Africa",1990,"renewable",NA
"25401","Africa",1991,"renewable",NA
"25402","Africa",1992,"renewable",NA
"25403","Africa",1993,"renewable",NA
"25404","Africa",1994,"renewable",NA
"25405","Africa",1995,"renewable",NA
"25406","Africa",1996,"renewable",NA
"25407","Africa",1997,"renewable",NA
"25408","Africa",1998,"renewable",NA
"25409","Africa",1999,"renewable",NA
"25410","Africa",2000,"renewable",NA
"25411","Africa",2001,"renewable",NA
"25412","Africa",2002,"renewable",NA
"25413","Africa",2003,"renewable",NA
"25414","Africa",2004,"renewable",NA
"25415","Africa",2005,"renewable",NA
"25416","Africa",2006,"renewable",NA
"25417","Africa",2007,"renewable",NA
"25418","Africa",2008,"renewable",NA
"25419","Africa",2009,"renewable",NA
"25420","Africa",2010,"renewable",NA
"25421","Africa",2011,"renewable",NA
"25422","Africa",2012,"renewable",NA
"25423","Africa",2013,"renewable",NA
"25424","Africa",2014,"renewable",NA
"25425","Africa",2015,"renewable",NA
"25426","Africa",2016,"renewable",NA
"25427","Africa",NA,"renewable",NA
"25428","Americas",1965,"renewable",24.619
"25429","Americas",1966,"renewable",28.106
"25430","Americas",1967,"renewable",30.603
"25431","Americas",1968,"renewable",35.117
"25432","Americas",1969,"renewable",37.239
"25433","Americas",1970,"renewable",41.681
"25434","Americas",1971,"renewable",40.478
"25435","Americas",1972,"renewable",43.142
"25436","Americas",1973,"renewable",45.922
"25437","Americas",1974,"renewable",47.697
"25438","Americas",1975,"renewable",43.611
"25439","Americas",1976,"renewable",49.539
"25440","Americas",1977,"renewable",54.958
"25441","Americas",1978,"renewable",46.708
"25442","Americas",1979,"renewable",52.853
"25443","Americas",1980,"renewable",49.514
"25444","Americas",1981,"renewable",71.061
"25445","Americas",1982,"renewable",67.278
"25446","Americas",1983,"renewable",61.35
"25447","Americas",1984,"renewable",69.52
"25448","Americas",1985,"renewable",83.523
"25449","Americas",1986,"renewable",68.588
"25450","Americas",1987,"renewable",65.842
"25451","Americas",1988,"renewable",73.525
"25452","Americas",1989,"renewable",83.414
"25453","Americas",1990,"renewable",82.242
"25454","Americas",1991,"renewable",79.058
"25455","Americas",1992,"renewable",92.176
"25456","Americas",1993,"renewable",92.11
"25457","Americas",1994,"renewable",73.611
"25458","Americas",1995,"renewable",94.514
"25459","Americas",1996,"renewable",104.258
"25460","Americas",1997,"renewable",89.62
"25461","Americas",1998,"renewable",85.427
"25462","Americas",1999,"renewable",107.768
"25463","Americas",2000,"renewable",109.61
"25464","Americas",2001,"renewable",95.787
"25465","Americas",2002,"renewable",85.813
"25466","Americas",2003,"renewable",73.997
"25467","Americas",2004,"renewable",88.813
"25468","Americas",2005,"renewable",97.523
"25469","Americas",2006,"renewable",102.585
"25470","Americas",2007,"renewable",96.223
"25471","Americas",2008,"renewable",126.145
"25472","Americas",2009,"renewable",92.663
"25473","Americas",2010,"renewable",120.784
"25474","Americas",2011,"renewable",118.549
"25475","Americas",2012,"renewable",110.542
"25476","Americas",2013,"renewable",102.728
"25477","Americas",2014,"renewable",135.999
"25478","Americas",2015,"renewable",121.778
"25479","Americas",2016,"renewable",124.545
"25480","Americas",2017,"renewable",130.771
"25481","Americas",2018,"renewable",140.868
"25482","Americas",2019,"renewable",154.825
"25483","Oceania",NA,"renewable",NA
"25484","Europe",1992,"renewable",NA
"25485","Europe",1993,"renewable",NA
"25486","Europe",1994,"renewable",NA
"25487","Europe",1995,"renewable",NA
"25488","Europe",1996,"renewable",NA
"25489","Europe",1997,"renewable",NA
"25490","Europe",1998,"renewable",NA
"25491","Europe",1999,"renewable",NA
"25492","Europe",2000,"renewable",NA
"25493","Europe",2001,"renewable",NA
"25494","Europe",2002,"renewable",NA
"25495","Europe",2003,"renewable",NA
"25496","Europe",2004,"renewable",NA
"25497","Europe",2005,"renewable",NA
"25498","Europe",2006,"renewable",NA
"25499","Europe",2007,"renewable",NA
"25500","Europe",2008,"renewable",NA
"25501","Europe",2009,"renewable",NA
"25502","Europe",2010,"renewable",NA
"25503","Europe",2011,"renewable",NA
"25504","Europe",2012,"renewable",NA
"25505","Europe",2013,"renewable",NA
"25506","Europe",2014,"renewable",NA
"25507","Europe",2015,"renewable",NA
"25508","Europe",2016,"renewable",NA
"25509","Europe",NA,"renewable",NA
"25510","Asia",1980,"renewable",NA
"25511","Asia",1981,"renewable",NA
"25512","Asia",1982,"renewable",NA
"25513","Asia",1983,"renewable",NA
"25514","Asia",1984,"renewable",NA
"25515","Asia",1985,"renewable",NA
"25516","Asia",1986,"renewable",NA
"25517","Asia",1987,"renewable",NA
"25518","Asia",1988,"renewable",NA
"25519","Asia",1989,"renewable",NA
"25520","Asia",1990,"renewable",NA
"25521","Asia",1991,"renewable",NA
"25522","Asia",1992,"renewable",NA
"25523","Asia",1993,"renewable",NA
"25524","Asia",1994,"renewable",NA
"25525","Asia",1995,"renewable",NA
"25526","Asia",1996,"renewable",NA
"25527","Asia",1997,"renewable",NA
"25528","Asia",1998,"renewable",NA
"25529","Asia",1999,"renewable",NA
"25530","Asia",2000,"renewable",NA
"25531","Asia",2001,"renewable",NA
"25532","Asia",2002,"renewable",NA
"25533","Asia",2003,"renewable",NA
"25534","Asia",2004,"renewable",NA
"25535","Asia",2005,"renewable",NA
"25536","Asia",2006,"renewable",NA
"25537","Asia",2007,"renewable",NA
"25538","Asia",2008,"renewable",NA
"25539","Asia",2009,"renewable",NA
"25540","Asia",2010,"renewable",NA
"25541","Asia",2011,"renewable",NA
"25542","Asia",2012,"renewable",NA
"25543","Asia",2013,"renewable",NA
"25544","Asia",2014,"renewable",NA
"25545","Asia",2015,"renewable",NA
"25546","Asia",2016,"renewable",NA
"25547","Europe",2006,"renewable",NA
"25548","Europe",2007,"renewable",NA
"25549","Europe",2008,"renewable",NA
"25550","Europe",2009,"renewable",NA
"25551","Europe",2010,"renewable",NA
"25552","Europe",2011,"renewable",NA
"25553","Europe",2012,"renewable",NA
"25554","Europe",2013,"renewable",NA
"25555","Europe",2014,"renewable",NA
"25556","Europe",2015,"renewable",NA
"25557","Europe",2016,"renewable",NA
"25558","Americas",1980,"renewable",NA
"25559","Americas",1981,"renewable",NA
"25560","Americas",1982,"renewable",NA
"25561","Americas",1983,"renewable",NA
"25562","Americas",1984,"renewable",NA
"25563","Americas",1985,"renewable",NA
"25564","Americas",1986,"renewable",NA
"25565","Americas",1987,"renewable",NA
"25566","Americas",1988,"renewable",NA
"25567","Americas",1989,"renewable",NA
"25568","Americas",1990,"renewable",NA
"25569","Americas",1991,"renewable",NA
"25570","Americas",1992,"renewable",NA
"25571","Americas",1993,"renewable",NA
"25572","Americas",1994,"renewable",NA
"25573","Americas",1995,"renewable",NA
"25574","Americas",1996,"renewable",NA
"25575","Americas",1997,"renewable",NA
"25576","Americas",1998,"renewable",NA
"25577","Americas",1999,"renewable",NA
"25578","Americas",2000,"renewable",NA
"25579","Americas",2001,"renewable",NA
"25580","Americas",2002,"renewable",NA
"25581","Americas",2003,"renewable",NA
"25582","Americas",2004,"renewable",NA
"25583","Americas",2005,"renewable",NA
"25584","Americas",2006,"renewable",NA
"25585","Americas",2007,"renewable",NA
"25586","Americas",2008,"renewable",NA
"25587","Americas",2009,"renewable",NA
"25588","Americas",2010,"renewable",NA
"25589","Americas",2011,"renewable",NA
"25590","Americas",2012,"renewable",NA
"25591","Americas",2013,"renewable",NA
"25592","Americas",2014,"renewable",NA
"25593","Americas",2015,"renewable",NA
"25594","Americas",2016,"renewable",NA
"25595","Africa",1965,"renewable",3.369
"25596","Africa",1966,"renewable",2.928
"25597","Africa",1967,"renewable",2.589
"25598","Africa",1968,"renewable",2.939
"25599","Africa",1969,"renewable",3.8
"25600","Africa",1970,"renewable",3.739
"25601","Africa",1971,"renewable",4.222
"25602","Africa",1972,"renewable",4.433
"25603","Africa",1973,"renewable",3.311
"25604","Africa",1974,"renewable",3.714
"25605","Africa",1975,"renewable",2.822
"25606","Africa",1976,"renewable",2.772
"25607","Africa",1977,"renewable",3.792
"25608","Africa",1978,"renewable",3.933
"25609","Africa",1979,"renewable",4.394
"25610","Africa",1980,"renewable",4.208
"25611","Africa",1981,"renewable",2.844
"25612","Africa",1982,"renewable",1.589
"25613","Africa",1983,"renewable",1.336
"25614","Africa",1984,"renewable",1.017
"25615","Africa",1985,"renewable",1.35
"25616","Africa",1986,"renewable",1.786
"25617","Africa",1987,"renewable",2.292
"25618","Africa",1988,"renewable",2.6
"25619","Africa",1989,"renewable",3.214
"25620","Africa",1990,"renewable",3.389
"25621","Africa",1991,"renewable",3.406
"25622","Africa",1992,"renewable",2.678
"25623","Africa",1993,"renewable",1.231
"25624","Africa",1994,"renewable",2.333
"25625","Africa",1995,"renewable",1.697
"25626","Africa",1996,"renewable",5.436
"25627","Africa",1997,"renewable",5.786
"25628","Africa",1998,"renewable",4.936
"25629","Africa",1999,"renewable",2.292
"25630","Africa",2000,"renewable",2.172
"25631","Africa",2001,"renewable",2.948
"25632","Africa",2002,"renewable",2.841
"25633","Africa",2003,"renewable",4.481
"25634","Africa",2004,"renewable",4.846
"25635","Africa",2005,"renewable",3.15
"25636","Africa",2006,"renewable",3.116
"25637","Africa",2007,"renewable",3.137
"25638","Africa",2008,"renewable",3.205
"25639","Africa",2009,"renewable",7.764
"25640","Africa",2010,"renewable",10.76
"25641","Africa",2011,"renewable",6.991
"25642","Africa",2012,"renewable",6.076
"25643","Africa",2013,"renewable",10.241
"25644","Africa",2014,"renewable",9.063
"25645","Africa",2015,"renewable",11.157
"25646","Africa",2016,"renewable",11.712
"25647","Africa",2017,"renewable",11.587
"25648","Africa",2018,"renewable",16.116
"25649","Africa",2019,"renewable",18.679
"25650","Africa",1980,"renewable",NA
"25651","Africa",1981,"renewable",NA
"25652","Africa",1982,"renewable",NA
"25653","Africa",1983,"renewable",NA
"25654","Africa",1984,"renewable",NA
"25655","Africa",1985,"renewable",NA
"25656","Africa",1986,"renewable",NA
"25657","Africa",1987,"renewable",NA
"25658","Africa",1988,"renewable",NA
"25659","Africa",1989,"renewable",NA
"25660","Africa",1990,"renewable",NA
"25661","Africa",1991,"renewable",NA
"25662","Africa",1992,"renewable",NA
"25663","Africa",1993,"renewable",NA
"25664","Africa",1994,"renewable",NA
"25665","Africa",1995,"renewable",NA
"25666","Africa",1996,"renewable",NA
"25667","Africa",1997,"renewable",NA
"25668","Africa",1998,"renewable",NA
"25669","Africa",1999,"renewable",NA
"25670","Africa",2000,"renewable",NA
"25671","Africa",2001,"renewable",NA
"25672","Africa",2002,"renewable",NA
"25673","Africa",2003,"renewable",NA
"25674","Africa",2004,"renewable",NA
"25675","Africa",2005,"renewable",NA
"25676","Africa",2006,"renewable",NA
"25677","Africa",2007,"renewable",NA
"25678","Africa",2008,"renewable",NA
"25679","Africa",2009,"renewable",NA
"25680","Africa",2010,"renewable",NA
"25681","Africa",2011,"renewable",NA
"25682","Africa",2012,"renewable",NA
"25683","Africa",2013,"renewable",NA
"25684","Africa",2014,"renewable",NA
"25685","Africa",2015,"renewable",NA
"25686","Africa",2016,"renewable",NA
"25687","Asia",NA,"renewable",NA
"25688","Africa",1990,"renewable",NA
"25689","Africa",1991,"renewable",NA
"25690","Africa",1992,"renewable",NA
"25691","Africa",1993,"renewable",NA
"25692","Africa",1994,"renewable",NA
"25693","Africa",1995,"renewable",NA
"25694","Africa",1996,"renewable",NA
"25695","Africa",1997,"renewable",NA
"25696","Africa",1998,"renewable",NA
"25697","Africa",1999,"renewable",NA
"25698","Africa",2000,"renewable",NA
"25699","Africa",2001,"renewable",NA
"25700","Africa",2002,"renewable",NA
"25701","Africa",2003,"renewable",NA
"25702","Africa",2004,"renewable",NA
"25703","Africa",2005,"renewable",NA
"25704","Africa",2006,"renewable",NA
"25705","Africa",2007,"renewable",NA
"25706","Africa",2008,"renewable",NA
"25707","Africa",2009,"renewable",NA
"25708","Africa",2010,"renewable",NA
"25709","Africa",2011,"renewable",NA
"25710","Africa",2012,"renewable",NA
"25711","Africa",2013,"renewable",NA
"25712","Africa",2014,"renewable",NA
"25713","Africa",2015,"renewable",NA
