"","Country","Year","HDI_indx","Gini_indx","code_3","continent","sub_region","coal_prod_change_pct","coal_prod_change_twh","gas_prod_change_pct","gas_prod_change_twh","oil_prod_change_pct","oil_prod_change_twh","energy_cons_change_pct","energy_cons_change_twh","biofuel_cons_change_pct","biofuel_share_energy","biofuel_cons_change_twh","biofuel_consumption","biofuel_cons_per_capita","coal_share_elec","coal_cons_change_pct","coal_share_energy","coal_cons_change_twh","coal_consumption","coal_elec_per_capita","coal_cons_per_capita","coal_production","coal_prod_per_capita","electricity_generation","coal_electricity","fossil_electricity","gas_electricity","hydro_electricity","nuclear_electricity","oil_electricity","other_renewable_electricity","renewables_electricity","solar_electricity","wind_electricity","energy_per_gdp","energy_per_capita","fossil_cons_change_pct","fossil_share_energy","fossil_cons_change_twh","fossil_fuel_consumption","fossil_energy_per_capita","fossil_cons_per_capita","fossil_share_elec","gas_share_elec","gas_cons_change_pct","gas_share_energy","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_energy_per_capita","gas_production","gas_prod_per_capita","hydro_share_elec","hydro_cons_change_pct","hydro_share_energy","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_energy_per_capita","low_carbon_share_elec","low_carbon_electricity","low_carbon_elec_per_capita","low_carbon_cons_change_pct","low_carbon_share_energy","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_energy_per_capita","nuclear_share_elec","nuclear_cons_change_pct","nuclear_share_energy","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_energy_per_capita","oil_share_elec","oil_cons_change_pct","oil_share_energy","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_energy_per_capita","oil_production","oil_prod_per_capita","other_renewables_elec_per_capita","other_renewables_share_elec","other_renewables_cons_change_pct","other_renewables_share_energy","other_renewables_cons_change_twh","other_renewable_consumption","other_renewables_energy_per_capita","per_capita_electricity","population","primary_energy_consumption","renewables_elec_per_capita","renewables_share_elec","renewables_cons_change_pct","renewables_share_energy","renewables_cons_change_twh","renewables_consumption","renewables_energy_per_capita","solar_share_elec","solar_cons_change_pct","solar_share_energy","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_energy_per_capita","gdp","wind_share_elec","wind_cons_change_pct","wind_share_energy","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_energy_per_capita","gdp.billion","contnew"
"1691","Eswatini","2000","0.465",NA,"SWZ","Africa","Southern Africa",-10.798,-0.319,NA,NA,NA,NA,8.797,0.366,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.632,2619.044,0.618,0,0.259,0,0.195,0,0.259,0.164,0.359,0,0,0.542,4498.559,NA,NA,NA,NA,NA,257.711,41.909,0,NA,NA,NA,NA,0,NA,NA,NA,31.553,NA,NA,NA,NA,194.03,NA,58.091,0.359,357.214,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,41.909,NA,NA,NA,NA,257.711,NA,NA,NA,163.184,26.537,NA,NA,NA,NA,NA,614.925,1005000,4.521,357.214,58.091,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,8347767808,0,NA,NA,NA,NA,0,NA,8.347768,"Africa"
"1692","Eswatini","2001","0.454",NA,"SWZ","Africa","Southern Africa",-17.105,-0.45,NA,NA,NA,NA,0.879,0.04,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.182,2151.78,0.629,0,0.259,0,0.19,0,0.259,0.18,0.37,0,0,0.529,4497.807,NA,NA,NA,NA,NA,255.424,41.176,0,NA,NA,NA,NA,0,NA,NA,NA,30.207,NA,NA,NA,NA,187.377,NA,58.824,0.37,364.892,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,41.176,NA,NA,NA,NA,255.424,NA,NA,NA,177.515,28.617,NA,NA,NA,NA,NA,620.316,1014000,4.561,364.892,58.824,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,8625240064,0,NA,NA,NA,NA,0,NA,8.62524,"Africa"
"1693","Eswatini","2002","0.442",NA,"SWZ","Africa","Southern Africa",34.603,0.755,NA,NA,NA,NA,-0.431,-0.02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.937,2882.152,0.649,0,0.252,0,0.201,0,0.252,0.196,0.397,0,0,0.604,4456.442,NA,NA,NA,NA,NA,247.301,38.829,0,NA,NA,NA,NA,0,NA,NA,NA,30.971,NA,NA,NA,NA,197.252,NA,61.171,0.397,389.598,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,38.829,NA,NA,NA,NA,247.301,NA,NA,NA,192.345,30.2,NA,NA,NA,NA,NA,636.899,1019000,4.541,389.598,61.171,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,7512648192,0,NA,NA,NA,NA,0,NA,7.512648,"Africa"
"1694","Eswatini","2003","0.437",NA,"SWZ","Africa","Southern Africa",5.817,0.171,NA,NA,NA,NA,-9.729,-0.442,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,3.108,3037.881,0.565,0,0.255,0,0.122,0,0.255,0.188,0.31,0,0,0.543,4007.123,NA,NA,NA,NA,NA,249.267,45.133,0,NA,NA,NA,NA,0,NA,NA,NA,21.593,NA,NA,NA,NA,119.257,NA,54.867,0.31,303.03,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,45.133,NA,NA,NA,NA,249.267,NA,NA,NA,183.773,33.274,NA,NA,NA,NA,NA,552.297,1023000,4.099,303.03,54.867,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,7548928000,0,NA,NA,NA,NA,0,NA,7.548928,"Africa"
"1695","Eswatini","2004","0.445",NA,"SWZ","Africa","Southern Africa",8.837,0.275,NA,NA,NA,NA,-2.198,-0.09,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,3.382,3296.681,0.536,0,0.235,0,0.102,0,0.235,0.199,0.301,0,0,0.521,3907.574,NA,NA,NA,NA,NA,229.045,43.843,0,NA,NA,NA,NA,0,NA,NA,NA,19.03,NA,NA,NA,NA,99.415,NA,56.157,0.301,293.372,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,43.843,NA,NA,NA,NA,229.045,NA,NA,NA,193.957,37.127,NA,NA,NA,NA,NA,522.417,1026000,4.009,293.372,56.157,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,7694170112,0,NA,NA,NA,NA,0,NA,7.69417,"Africa"
"1696","Eswatini","2005","0.456",NA,"SWZ","Africa","Southern Africa",-7.641,-0.258,NA,NA,NA,NA,3.012,0.121,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,3.124,3030.003,0.596,0,0.233,0,0.157,0,0.233,0.206,0.363,0,0,0.477,4005.765,NA,NA,NA,NA,NA,225.994,39.094,0,NA,NA,NA,NA,0,NA,NA,NA,26.342,NA,NA,NA,NA,152.279,NA,60.906,0.363,352.085,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,39.094,NA,NA,NA,NA,225.994,NA,NA,NA,199.806,34.564,NA,NA,NA,NA,NA,578.08,1031000,4.13,352.085,60.906,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,8661919744,0,NA,NA,NA,NA,0,NA,8.66192,"Africa"
"1697","Eswatini","2006","0.469",NA,"SWZ","Africa","Southern Africa",-31.137,-0.973,NA,NA,NA,NA,-0.27,-0.011,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,2.151,2076.467,0.612,0,0.263,0,0.154,0,0.263,0.195,0.349,0,0,0.493,3975.655,NA,NA,NA,NA,NA,253.861,42.974,0,NA,NA,NA,NA,0,NA,NA,NA,25.163,NA,NA,NA,NA,148.649,NA,57.026,0.349,336.873,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,42.974,NA,NA,NA,NA,253.861,NA,NA,NA,188.224,31.863,NA,NA,NA,NA,NA,590.734,1036000,4.119,336.873,57.026,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,8350720000,0,NA,NA,NA,NA,0,NA,8.35072,"Africa"
"1698","Eswatini","2007","0.478",NA,"SWZ","Africa","Southern Africa",-22.31,-0.48,NA,NA,NA,NA,4.848,0.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.671,1602.388,0.634,0,0.264,0,0.171,0,0.264,0.199,0.37,0,0,0.472,4140.411,NA,NA,NA,NA,NA,253.116,41.64,0,NA,NA,NA,NA,0,NA,NA,NA,26.972,NA,NA,NA,NA,163.95,NA,58.36,0.37,354.746,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,41.64,NA,NA,NA,NA,253.116,NA,NA,NA,190.796,31.388,NA,NA,NA,NA,NA,607.862,1043000,4.318,354.746,58.36,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,9142899712,0,NA,NA,NA,NA,0,NA,9.1429,"Africa"
"1699","Eswatini","2008","0.487",NA,"SWZ","Africa","Southern Africa",-27.551,-0.46,NA,NA,NA,NA,1.676,0.072,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.211,1153.174,0.6,0,0.256,0,0.157,0,0.256,0.187,0.344,0,0,0.497,4181.76,NA,NA,NA,NA,NA,243.81,42.667,0,NA,NA,NA,NA,0,NA,NA,NA,26.167,NA,NA,NA,NA,149.524,NA,57.333,0.344,327.619,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,42.667,NA,NA,NA,NA,243.81,NA,NA,NA,178.095,31.167,NA,NA,NA,NA,NA,571.429,1050000,4.391,327.619,57.333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,8832023552,0,NA,NA,NA,NA,0,NA,8.832024,"Africa"
"1700","Eswatini","2009","0.498",NA,"SWZ","Africa","Southern Africa",-25.834,-0.313,NA,NA,NA,NA,-0.687,-0.03,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.898,849.596,0.628,0,0.256,0,0.202,0,0.256,0.17,0.372,0,0,0.461,4125.546,NA,NA,NA,NA,NA,242.195,40.764,0,NA,NA,NA,NA,0,NA,NA,NA,32.166,NA,NA,NA,NA,191.107,NA,59.236,0.372,351.939,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,40.764,NA,NA,NA,NA,242.195,NA,NA,NA,160.833,27.07,NA,NA,NA,NA,NA,594.134,1057000,4.361,351.939,59.236,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,9457938432,0,NA,NA,NA,NA,0,NA,9.457938,"Africa"
"1701","Eswatini","2010","0.510",NA,"SWZ","Africa","Southern Africa",12.539,0.113,NA,NA,NA,NA,2.351,0.103,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.011,948.942,0.637,0,0.26,0,0.242,0,0.26,0.134,0.377,0.001,0,0.443,4190.825,NA,NA,NA,NA,NA,244.131,40.823,0,NA,NA,NA,NA,0,NA,NA,NA,37.997,NA,NA,NA,NA,227.23,NA,59.177,0.377,353.897,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,40.823,NA,NA,NA,NA,244.131,NA,NA,NA,125.822,21.039,NA,NA,NA,NA,NA,598.028,1065000,4.463,353.897,59.177,NA,NA,NA,NA,NA,0.141,NA,NA,NA,NA,0.845,NA,10076468224,0,NA,NA,NA,NA,0,NA,10.07647,"Africa"
"1702","Eswatini","2011","0.524",NA,"SWZ","Africa","Southern Africa",-17.034,-0.172,NA,NA,NA,NA,3.328,0.149,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.838,782.159,0.748,0,0.302,0,0.28,0,0.302,0.165,0.446,0.001,0,0.456,4301.999,NA,NA,NA,NA,NA,281.716,40.374,0,NA,NA,NA,NA,0,NA,NA,NA,37.433,NA,NA,NA,NA,261.194,NA,59.626,0.446,416.045,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,40.374,NA,NA,NA,NA,281.716,NA,NA,NA,153.918,22.059,NA,NA,NA,NA,NA,697.761,1072000,4.612,416.045,59.626,NA,NA,NA,NA,NA,0.134,NA,NA,NA,NA,0.933,NA,10122930176,0,NA,NA,NA,NA,0,NA,10.12293,"Africa"
"1703","Eswatini","2012","0.539",NA,"SWZ","Africa","Southern Africa",25.803,0.216,NA,NA,NA,NA,1.367,0.063,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.055,977.593,0.782,0,0.329,0,0.272,0,0.329,0.18,0.453,0.001,0,0.421,4332.516,NA,NA,NA,NA,NA,304.912,42.072,0,NA,NA,NA,NA,0,NA,NA,NA,34.783,NA,NA,NA,NA,252.085,NA,57.928,0.453,419.833,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,42.072,NA,NA,NA,NA,304.912,NA,NA,NA,166.821,23.018,NA,NA,NA,NA,NA,724.745,1079000,4.675,419.833,57.928,NA,NA,NA,NA,NA,0.128,NA,NA,NA,NA,0.927,NA,11112643584,0,NA,NA,NA,NA,0,NA,11.11264,"Africa"
"1704","Eswatini","2013","0.554",NA,"SWZ","Africa","Southern Africa",68.764,0.725,NA,NA,NA,NA,-6.785,-0.317,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.78,1637.679,0.75,0,0.329,0,0.24,0,0.329,0.18,0.421,0.001,0,0.397,4008.844,NA,NA,NA,NA,NA,302.668,43.867,0,NA,NA,NA,NA,0,NA,NA,NA,32,NA,NA,NA,NA,220.791,NA,56.133,0.421,387.305,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,43.867,NA,NA,NA,NA,302.668,NA,NA,NA,165.593,24,NA,NA,NA,NA,NA,689.972,1087000,4.358,387.305,56.133,NA,NA,NA,NA,NA,0.133,NA,NA,NA,NA,0.92,NA,10963042304,0,NA,NA,NA,NA,0,NA,10.96304,"Africa"
"1705","Eswatini","2014","0.568",NA,"SWZ","Africa","Southern Africa",-30.195,-0.538,NA,NA,NA,NA,9.386,0.409,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.243,1134.834,0.734,0,0.249,0,0.3,0,0.249,0.184,0.485,0.001,0,0.437,4353.079,NA,NA,NA,NA,NA,227.397,33.924,0,NA,NA,NA,NA,0,NA,NA,NA,40.872,NA,NA,NA,NA,273.973,NA,66.076,0.485,442.922,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,33.924,NA,NA,NA,NA,227.397,NA,NA,NA,168.037,25.068,NA,NA,NA,NA,NA,670.32,1095000,4.767,442.922,66.076,NA,NA,NA,NA,NA,0.136,NA,NA,NA,NA,0.913,NA,10912700416,0,NA,NA,NA,NA,0,NA,10.9127,"Africa"
"1706","Eswatini","2015","0.581",NA,"SWZ","Africa","Southern Africa",-19.785,-0.246,NA,NA,NA,NA,-1.277,-0.061,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.997,902.89,0.674,0,0.25,0,0.23,0,0.25,0.193,0.424,0.001,0,0.424,4262.453,NA,NA,NA,NA,NA,226.449,37.092,0,NA,NA,NA,NA,0,NA,NA,NA,34.125,NA,NA,NA,NA,208.333,NA,62.908,0.424,384.058,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,37.092,NA,NA,NA,NA,226.449,NA,NA,NA,174.819,28.635,NA,NA,NA,NA,NA,610.507,1104000,4.706,384.058,62.908,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,0.906,NA,11094536192,0,NA,NA,NA,NA,0,NA,11.09454,"Africa"
"1707","Eswatini","2016","0.588",NA,"SWZ","Africa","Southern Africa",13.32,0.133,NA,NA,NA,NA,-4.286,-0.202,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.13,1013.972,0.568,0,0.25,0,0.122,0,0.25,0.195,0.318,0.001,0,0.406,4043.132,NA,NA,NA,NA,NA,224.417,44.014,0,NA,NA,NA,NA,0,NA,NA,NA,21.479,NA,NA,NA,NA,109.515,NA,55.986,0.318,285.458,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,44.014,NA,NA,NA,NA,224.417,NA,NA,NA,175.045,34.331,NA,NA,NA,NA,NA,509.874,1114000,4.504,285.458,55.986,NA,NA,NA,NA,NA,0.176,NA,NA,NA,NA,0.898,NA,11087090688,0,NA,NA,NA,NA,0,NA,11.08709,"Africa"
"1708","Eswatini","2017","0.597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","Eswatini","2018","0.605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","Eswatini","2019","0.611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","Ethiopia","1990","..","0.6031614105","ETH","Africa","Eastern Africa",NA,NA,NA,NA,NA,NA,1.994,0.299,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303,319.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47888000,15.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50452766720,NA,NA,NA,NA,NA,NA,NA,50.45277,"Africa"
"1712","Ethiopia","1991","..","0.6122293117","ETH","Africa","Eastern Africa",NA,NA,NA,NA,NA,NA,-13.567,-2.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282,266.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,49610000,13.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46835036160,NA,NA,NA,NA,NA,NA,NA,46.83504,"Africa"
"1713","Ethiopia","1992","..","0.6212991721","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,35.3,4.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.418,347.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,51424000,17.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42784333824,NA,NA,NA,NA,NA,NA,NA,42.78433,"Africa"
"1714","Ethiopia","1993","..","0.6303708806","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,-4.423,-0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412,320.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,53296000,17.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41496137728,NA,NA,NA,NA,NA,NA,NA,41.49614,"Africa"
"1715","Ethiopia","1994","..","0.6394443126","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,-25.503,-4.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321,230.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,55181000,12.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39641059328,NA,NA,NA,NA,NA,NA,NA,39.64106,"Africa"
"1716","Ethiopia","1995","..","0.6485193588","ETH","Africa","Eastern Africa",NA,NA,NA,NA,NA,NA,7.328,0.932,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,239.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57048000,13.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44206211072,NA,NA,NA,NA,NA,NA,NA,44.20621,"Africa"
"1717","Ethiopia","1996","..","0.6101975611","ETH","Africa","Eastern Africa",NA,NA,NA,NA,NA,NA,-16.505,-2.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,193.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,58884000,11.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42691153920,NA,NA,NA,NA,NA,NA,NA,42.69115,"Africa"
"1718","Ethiopia","1997","..","0.5718829943","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,1.207,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,190.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,60697000,11.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48208564224,NA,NA,NA,NA,NA,NA,NA,48.20856,"Africa"
"1719","Ethiopia","1998","..","0.5335792762","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,30.639,3.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,241.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,62508000,15.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45503733760,NA,NA,NA,NA,NA,NA,NA,45.50373,"Africa"
"1720","Ethiopia","1999","..","0.4952929515","ETH","Africa","Eastern Africa",NA,0,NA,0,NA,0,18.75,2.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,278.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,64343000,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44324196352,NA,NA,NA,NA,NA,NA,NA,44.3242,"Africa"
"1721","Ethiopia","2000","0.292","0.4959343543","ETH","Africa","Eastern Africa",NA,NA,NA,NA,NA,NA,5.97,1.069,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,1.701,0,0.022,0,1.63,0,0.022,0.049,1.679,0,0,0.447,286.429,NA,NA,NA,NA,NA,0.332,1.293,0,NA,NA,NA,NA,0,NA,NA,NA,95.826,NA,NA,NA,NA,24.613,NA,98.707,1.679,25.353,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.293,NA,NA,NA,NA,0.332,NA,NA,NA,0.74,2.881,NA,NA,NA,NA,NA,25.685,66225000,18.969,25.353,98.707,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,42410430464,0,NA,NA,NA,NA,0,NA,42.41043,"Africa"
